Segment,Q1.a,Q4.a.3,Q4.a.4,Q4.a.5,Q4.a.6,Q4.a.10,Q4.a.17,Q8.a.1,Q8.a.2,Q8.a.6,Q8.a.8,Q9.a.2,Q9.a.3,Q9.a.4,Q9.a.5,Q9.a.6,Q9.a.8,Q23.a,Q24.a.1
3,1.504253845,0.752126922,0.752126922,1.504253845,3.00850769,0.752126922,1.504253845,3.760634612,0.752126922,3.760634612,0.752126922,2.256380767,1.504253845,1.504253845,1.504253845,1.504253845,1.504253845,0.752126922,1.504253845
3,1.782568832,1.188379221,1.188379221,1.188379221,2.376758443,1.188379221,2.970948053,2.376758443,1.782568832,0.594189611,2.376758443,1.188379221,1.188379221,1.188379221,1.188379221,1.188379221,1.188379221,0.594189611,1.188379221
5,7.106955516,1.776738879,1.776738879,8.883694395,8.883694395,8.883694395,8.883694395,7.106955516,7.106955516,5.330216637,7.106955516,3.553477758,3.553477758,3.553477758,3.553477758,3.553477758,3.553477758,1.776738879,7.106955516
4,1.621879289,0.810939644,0.810939644,0.810939644,4.054698222,0.810939644,2.432818933,4.054698222,1.621879289,4.054698222,1.621879289,1.621879289,0.810939644,0.810939644,1.621879289,0.810939644,1.621879289,0.810939644,3.243758577
5,1.79189979,1.79189979,1.79189979,1.79189979,2.687849685,1.79189979,2.687849685,3.583799581,2.687849685,2.687849685,2.687849685,1.79189979,1.79189979,1.79189979,1.79189979,1.79189979,1.79189979,0.895949895,3.583799581
2,1.793362539,1.195575026,1.793362539,2.391150051,0.597787513,1.195575026,1.793362539,2.988937564,2.988937564,0.597787513,0.597787513,1.195575026,0.597787513,0.597787513,1.195575026,1.195575026,1.195575026,0.597787513,2.391150051
4,1.188379221,0.594189611,0.594189611,0.594189611,2.970948053,0.594189611,1.188379221,2.376758443,1.188379221,2.970948053,1.782568832,0.594189611,1.188379221,1.188379221,1.188379221,0.594189611,1.188379221,0.594189611,1.188379221
4,1.646737794,1.646737794,0.823368897,1.646737794,2.470106691,1.646737794,1.646737794,4.116844485,3.293475588,4.116844485,4.116844485,1.646737794,1.646737794,1.646737794,1.646737794,1.646737794,1.646737794,0.823368897,0.823368897
5,2.492696906,3.739045359,2.492696906,2.492696906,4.985393811,2.492696906,2.492696906,6.231742264,3.739045359,3.739045359,4.985393811,1.246348453,2.492696906,2.492696906,1.246348453,2.492696906,2.492696906,1.246348453,4.985393811
1,1.520177548,0.760088774,1.520177548,1.520177548,2.280266321,0.760088774,1.520177548,2.280266321,2.280266321,2.280266321,1.520177548,1.520177548,1.520177548,1.520177548,1.520177548,2.280266321,1.520177548,0.760088774,1.520177548
1,1.144982713,0.572491356,0.572491356,0.572491356,1.717474069,0.572491356,2.862456782,0.572491356,1.717474069,1.717474069,0.572491356,1.144982713,1.144982713,1.144982713,0.572491356,1.144982713,1.144982713,0.572491356,1.144982713
3,3.473391914,2.315594609,1.157797305,2.315594609,2.315594609,2.315594609,4.631189219,3.473391914,2.315594609,2.315594609,1.157797305,2.315594609,1.157797305,1.157797305,2.315594609,1.157797305,3.473391914,1.157797305,3.473391914
1,1.289493085,1.289493085,0.644746543,1.934239628,1.934239628,1.289493085,1.934239628,3.223732714,1.934239628,3.223732714,1.934239628,0.644746543,0.644746543,0.644746543,0.644746543,0.644746543,1.289493085,0.644746543,1.934239628
1,1.329558325,0.332389581,0.332389581,0.664779162,0.664779162,0.332389581,0.664779162,0.997168744,0.997168744,1.329558325,0.332389581,0.664779162,0.664779162,0.664779162,0.664779162,0.664779162,0.664779162,0.332389581,0.664779162
5,2.235652817,2.235652817,2.235652817,2.235652817,3.353479226,2.235652817,2.235652817,1.117826409,1.117826409,5.589132043,1.117826409,1.117826409,3.353479226,3.353479226,3.353479226,3.353479226,3.353479226,1.117826409,3.353479226
5,1.891795527,0.945897763,0.945897763,0.945897763,2.83769329,0.945897763,0.945897763,4.729488817,0.945897763,4.729488817,0.945897763,1.891795527,1.891795527,1.891795527,1.891795527,1.891795527,1.891795527,0.945897763,2.83769329
5,1.000882666,1.000882666,1.000882666,3.002647999,1.000882666,2.001765333,3.002647999,5.004413332,1.000882666,1.000882666,4.003530666,3.002647999,2.001765333,1.000882666,2.001765333,1.000882666,1.000882666,1.000882666,1.000882666
4,1.182102859,0.59105143,0.59105143,0.59105143,1.773154289,0.59105143,1.773154289,2.955257148,0.59105143,2.955257148,1.773154289,1.182102859,1.182102859,1.182102859,1.182102859,0.59105143,0.59105143,0.59105143,1.773154289
5,2.169427323,3.254140985,3.254140985,5.423568308,2.169427323,1.084713662,2.169427323,2.169427323,2.169427323,4.338854647,3.254140985,1.084713662,2.169427323,2.169427323,1.084713662,3.254140985,1.084713662,4.338854647,2.169427323
1,0.992344985,0.496172493,0.496172493,0.992344985,1.488517478,0.992344985,0.992344985,1.488517478,1.488517478,1.984689971,0.496172493,0.496172493,1.488517478,1.488517478,1.488517478,0.496172493,0.496172493,0.496172493,1.488517478
4,4.57265498,1.143163745,1.143163745,2.28632749,5.715818725,2.28632749,3.429491235,1.143163745,1.143163745,5.715818725,1.143163745,2.28632749,2.28632749,3.429491235,3.429491235,3.429491235,2.28632749,1.143163745,2.28632749
4,1.341650259,0.670825129,0.670825129,0.670825129,2.683300518,0.670825129,1.341650259,1.341650259,2.012475388,1.341650259,1.341650259,2.012475388,2.012475388,2.012475388,2.012475388,2.012475388,2.012475388,0.670825129,2.683300518
5,6.391491183,1.597872796,4.793618387,3.195745591,1.597872796,1.597872796,3.195745591,6.391491183,4.793618387,4.793618387,6.391491183,4.793618387,1.597872796,3.195745591,3.195745591,3.195745591,3.195745591,1.597872796,4.793618387
5,1.327932599,1.327932599,1.327932599,1.327932599,3.983797796,1.327932599,3.983797796,1.327932599,6.639662994,6.639662994,1.327932599,1.327932599,1.327932599,1.327932599,2.655865198,1.327932599,1.327932599,1.327932599,5.311730395
5,0.82802597,0.82802597,0.82802597,0.82802597,2.484077909,0.82802597,2.484077909,0.82802597,0.82802597,4.140129848,0.82802597,1.656051939,0.82802597,0.82802597,1.656051939,1.656051939,1.656051939,0.82802597,4.140129848
3,5.651123384,1.412780846,1.412780846,4.238342538,4.238342538,1.412780846,2.825561692,5.651123384,1.412780846,5.651123384,4.238342538,2.825561692,2.825561692,2.825561692,2.825561692,2.825561692,2.825561692,1.412780846,2.825561692
3,4.877230139,3.251486759,1.62574338,3.251486759,1.62574338,3.251486759,8.128716899,3.251486759,1.62574338,6.502973519,6.502973519,3.251486759,3.251486759,1.62574338,1.62574338,1.62574338,3.251486759,1.62574338,6.502973519
2,1.7374165,1.7374165,0.86870825,1.7374165,1.7374165,1.7374165,2.60612475,2.60612475,3.474833,3.474833,1.7374165,2.60612475,2.60612475,0.86870825,1.7374165,0.86870825,0.86870825,0.86870825,2.60612475
5,2.015339651,3.023009477,2.015339651,2.015339651,3.023009477,2.015339651,5.038349129,5.038349129,2.015339651,5.038349129,2.015339651,2.015339651,2.015339651,3.023009477,2.015339651,1.007669826,1.007669826,1.007669826,5.038349129
1,3.86831439,2.901235793,1.934157195,2.901235793,0.967078598,1.934157195,1.934157195,2.901235793,2.901235793,4.835392988,4.835392988,0.967078598,0.967078598,0.967078598,2.901235793,0.967078598,0.967078598,0.967078598,3.86831439
4,4.130778003,2.753852002,2.753852002,2.753852002,4.130778003,2.753852002,4.130778003,5.507704004,1.376926001,6.884630006,1.376926001,2.753852002,2.753852002,2.753852002,2.753852002,2.753852002,2.753852002,1.376926001,4.130778003
4,4.471499216,3.353624412,2.235749608,2.235749608,4.471499216,2.235749608,3.353624412,1.117874804,2.235749608,4.471499216,3.353624412,3.353624412,3.353624412,3.353624412,3.353624412,3.353624412,1.117874804,1.117874804,4.471499216
5,1.208911985,0.604455993,0.604455993,0.604455993,1.208911985,0.604455993,1.208911985,3.022279963,1.208911985,3.022279963,1.813367978,1.208911985,1.208911985,0.604455993,1.208911985,0.604455993,0.604455993,0.604455993,1.208911985
3,4.793618387,3.195745591,3.195745591,4.793618387,3.195745591,3.195745591,6.391491183,3.195745591,4.793618387,3.195745591,1.597872796,3.195745591,3.195745591,3.195745591,3.195745591,3.195745591,4.793618387,1.597872796,4.793618387
4,3.160572297,2.107048198,1.053524099,2.107048198,3.160572297,2.107048198,4.214096396,5.267620495,4.214096396,5.267620495,1.053524099,1.053524099,1.053524099,1.053524099,2.107048198,2.107048198,2.107048198,1.053524099,4.214096396
1,2.867008147,1.433504073,2.867008147,2.867008147,4.30051222,1.433504073,4.30051222,1.433504073,2.867008147,4.30051222,1.433504073,2.867008147,2.867008147,2.867008147,2.867008147,2.867008147,2.867008147,1.433504073,2.867008147
1,1.646737794,0.823368897,0.823368897,1.646737794,2.470106691,0.823368897,4.116844485,2.470106691,4.116844485,2.470106691,0.823368897,0.823368897,0.823368897,1.646737794,0.823368897,0.823368897,0.823368897,0.823368897,3.293475588
5,1.082882365,1.082882365,1.082882365,2.165764729,3.248647094,5.414411823,5.414411823,1.082882365,1.082882365,1.082882365,1.082882365,1.082882365,2.165764729,1.082882365,2.165764729,1.082882365,2.165764729,1.082882365,1.082882365
4,2.812604736,0.937534912,0.937534912,1.875069824,1.875069824,0.937534912,2.812604736,0.937534912,2.812604736,1.875069824,0.937534912,0.937534912,0.937534912,0.937534912,0.937534912,1.875069824,0.937534912,0.937534912,2.812604736
3,2.382170624,0.794056875,0.794056875,0.794056875,2.382170624,0.794056875,0.794056875,3.176227499,3.176227499,3.176227499,3.176227499,0.794056875,1.58811375,1.58811375,1.58811375,1.58811375,1.58811375,0.794056875,3.176227499
3,2.946436879,2.946436879,1.473218439,2.946436879,4.419655318,2.946436879,2.946436879,2.946436879,7.366092197,1.473218439,2.946436879,2.946436879,2.946436879,2.946436879,1.473218439,2.946436879,2.946436879,1.473218439,2.946436879
5,3.361259866,3.361259866,3.361259866,4.481679821,3.361259866,3.361259866,3.361259866,4.481679821,4.481679821,4.481679821,1.120419955,2.240839911,2.240839911,2.240839911,1.120419955,1.120419955,1.120419955,1.120419955,4.481679821
5,3.860512332,2.573674888,2.573674888,5.147349776,3.860512332,1.286837444,2.573674888,6.434187219,1.286837444,6.434187219,1.286837444,2.573674888,2.573674888,3.860512332,3.860512332,1.286837444,2.573674888,1.286837444,2.573674888
5,5.105118721,1.021023744,1.021023744,1.021023744,4.084094977,1.021023744,1.021023744,1.021023744,4.084094977,1.021023744,1.021023744,2.042047488,1.021023744,1.021023744,2.042047488,1.021023744,1.021023744,1.021023744,3.063071233
4,1.303265518,0.651632759,1.303265518,1.303265518,3.258163795,1.303265518,1.303265518,1.954898277,2.606531036,3.258163795,1.303265518,1.303265518,1.303265518,1.303265518,1.303265518,1.303265518,1.303265518,0.651632759,3.258163795
4,2.076009798,0.692003266,0.692003266,1.384006532,2.768013064,0.692003266,2.076009798,2.768013064,2.076009798,2.768013064,0.692003266,1.384006532,2.076009798,2.076009798,1.384006532,2.076009798,1.384006532,0.692003266,1.384006532
4,1.899803845,0.949901923,0.949901923,1.899803845,2.849705768,0.949901923,1.899803845,0.949901923,1.899803845,3.799607691,0.949901923,0.949901923,1.899803845,1.899803845,2.849705768,1.899803845,2.849705768,0.949901923,0.949901923
2,1.585209483,0.792604742,0.792604742,0.792604742,2.377814225,0.792604742,2.377814225,3.963023708,0.792604742,3.170418966,0.792604742,0.792604742,2.377814225,1.585209483,1.585209483,1.585209483,2.377814225,0.792604742,1.585209483
5,2.001765333,3.002647999,3.002647999,4.003530666,3.002647999,3.002647999,3.002647999,4.003530666,2.001765333,3.002647999,4.003530666,3.002647999,3.002647999,3.002647999,3.002647999,3.002647999,1.000882666,1.000882666,4.003530666
5,1.082882365,1.082882365,1.082882365,2.165764729,3.248647094,5.414411823,5.414411823,1.082882365,5.414411823,1.082882365,1.082882365,1.082882365,2.165764729,1.082882365,2.165764729,1.082882365,2.165764729,1.082882365,1.082882365
1,2.997100033,3.746375041,0.749275008,2.247825025,0.749275008,0.749275008,2.997100033,0.749275008,2.997100033,2.997100033,3.746375041,1.498550016,1.498550016,2.247825025,1.498550016,0.749275008,0.749275008,0.749275008,1.498550016
3,2.35575708,1.17787854,1.17787854,1.17787854,5.889392701,2.35575708,2.35575708,5.889392701,1.17787854,5.889392701,1.17787854,2.35575708,2.35575708,2.35575708,2.35575708,1.17787854,2.35575708,1.17787854,2.35575708
4,2.433901493,0.811300498,0.811300498,1.622600995,2.433901493,0.811300498,0.811300498,4.056502489,3.245201991,4.056502489,1.622600995,2.433901493,1.622600995,2.433901493,1.622600995,1.622600995,1.622600995,0.811300498,1.622600995
2,0.936637073,2.809911219,1.873274146,1.873274146,1.873274146,1.873274146,1.873274146,3.746548292,3.746548292,4.683185366,4.683185366,1.873274146,1.873274146,1.873274146,1.873274146,1.873274146,1.873274146,0.936637073,2.809911219
5,2.450517847,2.450517847,1.225258924,2.450517847,2.450517847,1.225258924,3.675776771,2.450517847,2.450517847,3.675776771,1.225258924,1.225258924,2.450517847,2.450517847,2.450517847,2.450517847,1.225258924,1.225258924,3.675776771
3,2.492696906,3.739045359,3.739045359,2.492696906,4.985393811,1.246348453,1.246348453,4.985393811,3.739045359,4.985393811,3.739045359,1.246348453,2.492696906,2.492696906,2.492696906,1.246348453,2.492696906,1.246348453,2.492696906
4,2.584858851,1.723239234,0.861619617,1.723239234,4.308098085,0.861619617,1.723239234,3.446478468,1.723239234,3.446478468,0.861619617,2.584858851,1.723239234,1.723239234,1.723239234,1.723239234,1.723239234,0.861619617,3.446478468
1,2.315594609,4.631189219,1.157797305,3.473391914,2.315594609,3.473391914,1.157797305,1.157797305,1.157797305,1.157797305,1.157797305,1.157797305,1.157797305,1.157797305,1.157797305,1.157797305,1.157797305,1.157797305,1.157797305
5,5.696325291,4.272243968,4.272243968,4.272243968,4.272243968,4.272243968,4.272243968,7.120406614,7.120406614,1.424081323,7.120406614,1.424081323,1.424081323,2.848162646,2.848162646,1.424081323,2.848162646,1.424081323,4.272243968
3,0.886834965,0.886834965,0.886834965,0.886834965,3.54733986,1.77366993,3.54733986,4.434174826,0.886834965,4.434174826,0.886834965,1.77366993,1.77366993,1.77366993,1.77366993,1.77366993,1.77366993,0.886834965,1.77366993
3,1.195575026,0.597787513,0.597787513,1.195575026,2.391150051,0.597787513,1.195575026,1.195575026,1.195575026,1.195575026,1.793362539,0.597787513,1.195575026,1.195575026,1.195575026,1.195575026,1.195575026,0.597787513,1.195575026
5,3.582986766,1.791493383,0.895746691,1.791493383,3.582986766,1.791493383,2.687240074,4.478733457,1.791493383,1.791493383,1.791493383,1.791493383,1.791493383,1.791493383,1.791493383,1.791493383,1.791493383,0.895746691,1.791493383
1,0.891787443,0.891787443,0.891787443,1.783574887,2.67536233,0.891787443,1.783574887,4.458937217,0.891787443,1.783574887,4.458937217,0.891787443,2.67536233,1.783574887,1.783574887,0.891787443,0.891787443,0.891787443,1.783574887
5,4.226708233,7.044513722,2.817805489,2.817805489,4.226708233,2.817805489,4.226708233,7.044513722,4.226708233,1.408902744,1.408902744,2.817805489,2.817805489,2.817805489,2.817805489,2.817805489,2.817805489,1.408902744,5.635610978
1,2.165764729,1.082882365,1.082882365,1.082882365,2.165764729,2.165764729,2.165764729,1.082882365,5.414411823,2.165764729,1.082882365,1.082882365,3.248647094,3.248647094,1.082882365,3.248647094,1.082882365,4.331529459,2.165764729
3,0.657378811,0.657378811,0.438252541,0.657378811,1.095631352,0.21912627,0.21912627,0.657378811,0.657378811,0.876505082,0.438252541,0.438252541,0.438252541,0.438252541,0.438252541,0.21912627,0.438252541,0.21912627,0.657378811
4,4.155265613,2.770177075,2.770177075,4.155265613,6.925442688,4.155265613,4.155265613,6.925442688,1.385088538,6.925442688,4.155265613,1.385088538,1.385088538,1.385088538,2.770177075,1.385088538,2.770177075,1.385088538,5.540354151
1,4.273827154,2.136913577,1.068456789,1.068456789,4.273827154,2.136913577,2.136913577,3.205370366,3.205370366,4.273827154,1.068456789,2.136913577,2.136913577,2.136913577,3.205370366,1.068456789,2.136913577,1.068456789,4.273827154
4,6.707506657,1.676876664,1.676876664,5.030629993,8.384383322,5.030629993,6.707506657,8.384383322,1.676876664,8.384383322,1.676876664,3.353753329,3.353753329,3.353753329,5.030629993,3.353753329,3.353753329,1.676876664,1.676876664
1,2.807619328,1.403809664,1.403809664,2.807619328,2.807619328,1.403809664,4.211428992,7.019048319,1.403809664,2.807619328,1.403809664,1.403809664,1.403809664,1.403809664,1.403809664,1.403809664,1.403809664,1.403809664,4.211428992
4,2.098958989,1.049479495,1.049479495,3.148438484,5.247397473,3.148438484,5.247397473,5.247397473,1.049479495,5.247397473,1.049479495,2.098958989,2.098958989,2.098958989,2.098958989,2.098958989,2.098958989,1.049479495,5.247397473
5,0.879101344,0.439550672,0.439550672,0.439550672,1.318652016,0.439550672,0.879101344,1.318652016,0.879101344,1.318652016,0.439550672,1.318652016,1.318652016,1.318652016,1.318652016,0.439550672,0.879101344,0.439550672,0.879101344
3,5.358367261,1.339591815,1.339591815,4.018775446,4.018775446,2.679183631,4.018775446,6.697959076,1.339591815,6.697959076,1.339591815,2.679183631,2.679183631,4.018775446,2.679183631,2.679183631,2.679183631,1.339591815,4.018775446
4,1.113560981,0.556780491,0.556780491,1.113560981,2.227121962,1.670341472,2.783902453,2.227121962,1.670341472,1.670341472,0.556780491,1.113560981,1.113560981,1.113560981,1.113560981,1.113560981,1.113560981,0.556780491,2.227121962
3,1.488517478,0.496172493,0.496172493,0.992344985,2.480862463,0.496172493,1.984689971,0.496172493,0.496172493,2.480862463,0.496172493,0.992344985,0.992344985,0.992344985,0.992344985,0.496172493,0.992344985,0.496172493,1.984689971
1,1.717183872,0.858591936,0.858591936,2.575775808,2.575775808,2.575775808,4.29295968,0.858591936,4.29295968,0.858591936,0.858591936,1.717183872,1.717183872,1.717183872,2.575775808,1.717183872,0.858591936,0.858591936,0.858591936
5,3.753708731,0.938427183,0.938427183,0.938427183,2.815281548,0.938427183,1.876854366,3.753708731,0.938427183,3.753708731,0.938427183,1.876854366,1.876854366,1.876854366,1.876854366,1.876854366,0.938427183,0.938427183,3.753708731
1,1.614172168,0.807086084,0.807086084,1.614172168,3.228344336,0.807086084,3.228344336,4.035430421,4.035430421,4.035430421,0.807086084,0.807086084,0.807086084,0.807086084,0.807086084,0.807086084,0.807086084,0.807086084,2.421258252
